"63","71","01","1002","00083","Nuri II, Jl.","Nuri I","Rajawali VII","Kelayan Selatan","Banjarmasin Selatan","152.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00084","Papadaan, Gg.","Tembus Mantuil","Buntu","Kelayan Selatan","Banjarmasin Selatan","59.8","2.0","Paving","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00085","Patimura, Jl.","Tembus Mantuil","Kelayan Kecil","Kelayan Selatan","Banjarmasin Selatan","300.0","2.7","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00086","Pembangunan, Gg.","Rantauan Darat","Ujung Gang","Kelayan Selatan","Banjarmasin Selatan","128.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00087","Pembangunan, Jl.","Laksana Intan","Rantauan Darat","Kelayan Selatan","Banjarmasin Selatan","262.0","2.5","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00088","Perintis, Gg.","Laksana Intan","Buntu","Kelayan Selatan","Banjarmasin Selatan","169.0","2.6","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00089","Perkutut, Jl.","Garuda","Buntu","Kelayan Selatan","Banjarmasin Selatan","152.0","3.0","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00090","Permata, Gg.","9 Oktober","Yakut","Kelayan Selatan","Banjarmasin Selatan","117.0","3.3","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00091","Rajawali I, Jl.","Rajawali","Buntu","Kelayan Selatan","Banjarmasin Selatan","198.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00092","Rajawali II, Jl.","Rajawali V","Rajawali I","Kelayan Selatan","Banjarmasin Selatan","75.0","2.5","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00093","Rajawali III, Jl.","Rajawali V","Rajawali I","Kelayan Selatan","Banjarmasin Selatan","76.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00094","Rajawali IV, Jl.","Rajawali V","Rajawali I","Kelayan Selatan","Banjarmasin Selatan","82.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00095","Rajawali IX, Jl.","Rajawali","Rajawali VII","Kelayan Selatan","Banjarmasin Selatan","142.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00096","Rajawali V, Jl.","Rajawali I","Rajawali IV","Kelayan Selatan","Banjarmasin Selatan","132.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00097","Rajawali VI, Jl.","Rajawali","Rajawali I","Kelayan Selatan","Banjarmasin Selatan","112.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00098","Rajawali VII, Jl.","Rajawali","Nuri II","Kelayan Selatan","Banjarmasin Selatan","130.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00099","Rajawali VIII, Jl.","Rajawali IX","Buntu","Kelayan Selatan","Banjarmasin Selatan","138.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
